user_id,sku_id
252344,118317
252345,153551
252347,142140
252350,78508
252352,83144
252356,110037
252357,135272
252358,115215
252359,57018
252360,165190
252361,102166
252362,85909
252363,10628
252365,54357
252366,24979
252367,55497
252368,37957
252369,21151
252370,117210
252373,74280
252376,153395
252378,79405
252380,36371
252381,157215
252383,135772
252386,44042
252387,39139
252389,32876
252391,44781
252392,111225
252394,65520
252395,47107
252396,84389
252398,153395
252400,33726
252405,148421
252406,62863
252409,134084
252410,43628
252411,31662
252413,126535
252414,107178
252418,111225
252419,169819
252422,63006
252423,90456
252424,125987
252426,89802
252427,61880
252428,12564
252429,131210
252432,20719
252434,84409
252435,113079
252436,162910
252437,82995
252440,165190
252443,60755
252444,134276
252446,27582
252447,48895
252448,45504
252449,31662
252450,73515
252451,111778
252453,168651
252454,152194
252457,115851
252458,89802
252459,65520
252460,17149
252461,79636
252463,37010
252464,24371
252465,68718
252467,69262
252469,126146
252471,13007
252472,144042
252475,72967
252476,111585
252477,9112
252479,122497
252482,92909
252483,132453
252484,61226
252486,143036
252489,123773
252491,147796
252492,128988
252496,36307
252497,143981
252498,64197
252499,34199
252500,105352
252504,60230
252505,164211
252507,55715
252508,128988
252510,24290
252511,151236
252513,113087
252519,75008
252520,18103
252521,153304
252525,93163
252528,169620
252529,61531
252530,89802
252531,63006
252533,108410
252535,69391
252536,2148
252537,62863
252544,12564
252546,106971
252548,88414
252550,10922
252551,50061
252552,62872
252553,61531
252555,83325
252556,91922
252557,64467
252558,111778
252561,103234
252565,38639
252566,81462
252568,80499
252569,2100
252573,45656
252574,646
252575,43873
252577,13931
252580,69355
252583,127735
252584,145641
252586,65823
252587,147901
252588,107711
252589,163680
252591,135187
252597,126791
252599,117367
252602,28276
252603,158802
252604,16389
252605,111778
252606,151327
252607,70491
252608,96467
252611,69209
252614,123330
252617,120140
252619,64177
252621,74280
252622,71110
252623,73712
252625,102034
252628,93169
252631,88685
252633,97536
252634,65914
252636,165190
252638,171001
252640,39425
252641,59409
252642,162658
252644,47157
252645,32465
252646,51558
252648,58024
252649,114132
252651,126791
252652,62863
252654,162573
252655,29827
252656,83144
252657,142667
252658,93852
252659,147652
252664,5825
252665,34314
252666,70839
252667,166707
252672,166354
252673,27127
252674,94795
252676,83714
252678,65142
252679,125446
252680,50524
252681,94704
252683,149854
252684,108399
252685,14829
252691,103132
252692,116220
252694,24689
252695,62562
252697,153395
252698,48219
252699,154636
252700,77571
252707,32744
252708,107178
252712,39222
252713,62085
252715,75877
252716,79080
252718,46239
252719,170561
252720,111277
252721,21147
252724,82723
252725,5916
252726,75877
252727,162108
252729,162658
252731,32465
252732,61581
252734,84409
252735,162319
252738,92093
252739,32465
252741,20719
252742,165391
252744,70411
252746,59175
252747,38108
252749,29827
252750,111225
252751,28276
252753,98971
252757,8595
252760,65520
252761,70839
252764,38955
252765,156696
252766,62330
252767,104388
252769,65520
252770,145946
252771,144635
252773,101664
252775,75836
252780,14163
252782,83048
252783,111778
252786,6694
252787,133610
252789,20739
252790,164258
252793,39222
252795,166707
252796,64974
252797,31662
252798,21457
252799,98253
252800,71184
252802,136919
252803,151327
252807,135272
252808,112754
252811,26162
252812,8585
252813,36307
252815,109083
252816,59580
252817,127735
252819,71831
252823,18412
252824,23757
252826,6754
252827,118055
252828,98445
252829,2072
252830,26229
252831,22962
252832,152786
252833,15259
252834,19662
252835,103890
252836,62351
252837,28276
252841,166707
252842,15168
252843,27582
252849,130291
252850,18103
252851,142477
252853,2709
252854,120991
252856,149641
252858,87777
252859,28276
252860,36171
252861,133792
252862,21457
252864,138037
252865,128043
252868,59366
252869,154636
252870,38002
252871,121850
252872,166707
252873,164258
252874,97425
252878,118960
252880,18103
252883,103132
252885,126478
252889,68767
252890,81462
252891,60941
252894,2148
252895,32796
252896,57018
252897,85780
252899,107012
252900,151139
252901,145641
252902,87502
252905,60656
252907,126146
252908,19631
252910,142120
252911,147433
252912,112953
252915,42497
252916,166955
252917,44854
252918,51570
252919,24371
252920,7746
252922,88312
252923,152478
252926,57018
252928,69355
252930,146523
252932,151327
252933,86220
252934,55092
252937,48275
252938,73712
252939,103881
252943,20308
252945,37009
252946,114890
252947,63231
252948,64974
252951,90456
252955,79405
252956,66968
252957,93169
252961,143390
252962,77745
252965,102110
252967,153935
252968,45410
252970,83144
252972,100737
252974,32529
252975,3067
252976,37957
252977,20719
252980,163680
252981,27659
252982,19213
252983,31662
252984,90435
252986,128567
252988,123111
252991,65785
252994,49758
252997,82600
252999,24683
253001,77527
253003,103652
253004,72855
253005,18412
253006,6533
253007,99425
253008,94944
253009,13334
253010,79520
253011,32774
253013,62863
253014,169234
253015,12564
253017,34199
253021,52343
253023,113079
253024,84389
253025,10325
253026,154636
253027,8585
253028,39253
253029,73427
253032,142477
253037,156064
253039,135409
253040,165594
253044,149641
253045,129598
253046,69093
253047,57018
253048,46734
253049,28276
253050,9320
253051,50684
253052,128567
253054,72967
253055,138037
253056,162108
253057,39253
253060,153411
253061,140015
253062,63229
253063,111225
253064,44724
253065,108322
253066,48694
253067,142477
253068,160476
253069,91152
253070,100674
253073,31662
253074,107012
253075,19950
253076,93169
253077,12564
253078,60006
253081,152478
253087,22962
253088,154495
253091,135272
253092,155389
253094,58768
253096,70821
253097,129803
253098,130791
253099,62863
253100,7205
253101,93773
253102,105242
253105,111741
253107,66291
253109,99425
253110,37957
253112,153395
253113,74517
253114,154636
253118,39425
253119,124500
253120,169872
253122,6486
253124,27069
253125,42108
253126,37254
253127,17032
253128,72967
253129,5825
253130,128254
253132,5888
253133,153390
253134,96112
253136,75851
253138,144245
253139,24981
253140,97966
253141,87901
253142,78694
253145,60230
253146,24371
253147,94704
253149,24062
253150,48895
253151,145895
253153,9247
253155,130683
253156,166707
253158,149854
253159,149641
253161,50684
253162,14163
253164,64467
253167,102527
253168,164211
253169,152157
253170,153395
253171,5888
253173,2100
253174,73515
253175,142477
253176,64794
253177,32529
253178,69355
253179,37957
253180,117882
253181,141200
253182,5503
253183,166707
253186,20308
253189,124286
253191,128462
253192,75192
253194,6754
253196,116730
253197,62655
253199,44711
253200,166779
253201,42027
253203,25987
253204,143685
253205,51622
253207,24371
253210,46733
253213,36638
253215,74499
253219,129598
253220,56234
253221,39425
253222,38639
253224,31662
253225,47419
253229,42199
253232,46990
253234,69355
253235,12564
253236,53346
253237,151743
253238,96331
253239,102110
253240,32465
253241,65520
253242,42497
253243,130066
253244,10120
253245,103890
253247,103594
253249,38222
253251,170626
253254,40964
253255,46265
253256,154636
253257,48895
253258,142606
253259,107061
253260,153395
253262,8585
253263,154495
253264,6533
253266,89425
253268,90621
253269,70352
253274,57018
253276,76778
253277,120189
253278,152279
253279,25326
253280,64274
253281,60833
253285,164833
253286,48154
253287,163680
253290,47895
253291,72967
253292,152478
253293,19246
253295,4948
253297,121850
253298,57161
253301,166876
253304,148421
253306,167985
253307,94704
253308,124864
253309,117574
253312,55715
253313,737
253314,113917
253316,131818
253317,141198
253318,91840
253319,45292
253323,25987
253324,164954
253325,136405
253327,18103
253328,276
253329,40336
253330,18412
253332,117882
253336,8585
253339,152478
253340,38222
253341,34314
253342,153395
253343,88312
253344,15134
253345,170400
253346,60861
253347,79520
253348,110904
253349,40169
253350,30479
253352,103890
253354,18412
253355,73427
253356,10408
253361,71842
253362,145799
253363,42959
253366,135272
253367,51135
253369,88312
253370,166876
253371,128988
253372,141460
253376,146593
253379,124997
253381,7434
253382,74900
253383,115907
253384,28276
253386,102070
253387,75525
253388,81131
253392,77527
253393,91675
253395,83834
253396,129843
253398,139648
253399,160362
253401,24648
253402,17470
253403,41618
253404,157850
253405,126535
253408,49474
253410,19792
253412,107012
253413,44854
253414,142477
253416,168651
253417,37057
253419,45656
253420,36638
253422,110233
253423,1303
253424,157597
253426,98634
253427,47193
253428,79454
253430,18412
253432,64274
253433,63006
253435,137606
253436,72724
253438,19706
253440,12564
253442,128416
253445,14433
253446,81802
253448,106622
253449,127816
253450,79520
253451,103594
253457,154636
253458,112332
253459,73013
253460,9507
253461,68718
253463,18412
253464,90646
253465,75877
253467,122497
253468,73515
253469,96306
253471,12564
253472,156484
253473,164258
253474,140807
253476,147898
253478,48895
253479,92795
253481,19950
253482,53908
253484,149854
253486,93295
253487,75360
253489,31662
253493,157137
253495,38604
253496,70491
253497,65488
253499,153986
253500,160750
253501,160476
253502,152478
253504,145303
253505,166707
253510,101141
253513,159483
253515,35453
253516,51283
253518,94373
253520,75877
253521,128988
253523,23757
253524,14163
253527,164318
253528,64185
253529,66449
253530,499
253531,131210
253532,160476
253533,12564
253535,123098
253536,100874
253540,646
253541,111778
253543,57018
253544,101181
253546,63231
253547,116364
253548,86051
253549,144267
253550,103234
253551,158405
253554,134619
253555,35035
253556,107962
253557,69623
253558,75018
253562,62080
253567,135272
253569,14163
253571,163009
253572,60950
253573,154636
253576,15259
253577,60494
253579,51384
253581,124951
253582,120818
253583,5007
253585,95976
253586,88414
253587,160735
253590,55715
253593,31662
253594,31216
253595,133792
253597,51384
253598,22989
253600,157215
253601,37957
253602,125704
253604,128988
253605,14739
253606,124997
253607,63006
253608,37390
253609,19973
253610,44854
253611,160476
253612,79616
253615,111202
253616,37638
253617,159556
253618,124997
253619,47193
253620,122369
253621,111778
253623,106814
253624,99415
253627,103234
253629,105630
253630,28632
253631,55092
253632,46990
253633,158623
253634,70893
253635,156471
253640,63006
253643,120189
253645,62863
253646,62351
253647,39425
253648,97536
253649,111391
253651,97025
253652,66531
253653,86604
253654,97515
253657,156123
253659,113675
253660,91490
253662,142477
253666,22140
253667,40561
253668,152478
253669,94283
253670,10348
253671,12564
253673,154636
253674,92394
253676,35464
253678,109726
253679,78371
253680,155389
253682,164258
253684,88312
253685,9159
253688,81462
253690,112609
253693,114113
253695,109093
253696,32360
253699,134084
253700,137805
253701,127838
253702,142160
253703,2100
253704,1020
253706,37995
253710,150496
253712,111391
253713,25362
253714,117882
253716,14163
253719,8156
253723,51570
253725,149854
253726,147901
253727,37389
253728,126791
253731,68469
253735,89968
253737,136632
253738,90300
253739,55377
253745,22370
253746,164774
253747,24371
253748,151327
253749,155998
253753,148685
253754,79636
253755,111778
253758,152478
253760,21040
253761,97007
253764,102488
253766,104385
253769,153304
253773,70839
253774,25566
253775,143981
253776,27061
253777,134748
253778,72967
253779,49551
253780,56797
253781,90338
253782,151327
253783,90294
253784,62863
253792,139648
253794,166876
253795,149851
253797,39387
253798,149841
253800,11257
253801,166640
253802,30635
253803,6533
253804,93180
253805,63006
253806,20819
253807,157341
253808,169819
253809,66331
253811,154694
253812,86764
253814,57018
253819,112068
253820,117734
253823,117559
253824,143671
253825,35464
253830,19042
253832,129664
253833,69858
253834,65914
253835,135272
253840,119979
253843,38469
253844,111778
253846,113079
253848,113783
253851,121524
253852,127838
253853,107012
253855,166707
253856,165290
253861,37211
253862,52343
253863,160476
253867,135409
253868,109726
253869,164544
253870,160931
253871,31962
253872,67444
253873,102110
253875,121665
253876,83325
253877,164258
253882,6279
253883,44854
253884,68615
253886,63006
253887,145895
253888,35079
253891,127735
253894,1914
253897,116510
253898,88295
253899,57227
253900,116489
253901,97007
253904,73515
253905,55092
253907,21147
253908,5505
253911,92712
253912,105064
253914,35533
253915,30479
253916,146121
253917,62863
253918,52343
253921,81131
253923,154208
253925,120189
253926,112754
253928,42199
253929,147796
253930,1558
253932,138037
253933,88312
253934,131300
253936,73515
253937,24371
253939,137196
253940,132926
253941,139648
253942,49940
253943,88295
253944,45392
253945,170179
253946,99407
253947,124286
253948,62476
253950,67353
253951,6533
253952,14163
253954,1468
253955,144871
253956,68615
253957,113334
253959,65914
253960,111391
253962,164252
253963,21438
253965,25987
253966,169819
253967,42497
253968,115851
253970,15259
253971,107012
253973,79520
253974,146523
253975,62863
253976,72967
253977,12564
253983,81589
253985,42199
253986,150203
253987,117882
253988,1628
253989,121480
253992,61856
253994,78832
253995,69586
253996,71098
253997,126906
253998,142488
253999,154636
254000,57018
254002,158417
254003,164258
254004,90761
254005,6468
254006,166354
254007,65520
254008,44042
254011,83384
254012,109083
254013,156471
254014,20330
254015,19123
254016,154823
254018,38805
254020,5916
254021,144170
254022,152478
254024,90902
254025,125114
254026,151327
254029,20393
254030,47107
254031,135865
254032,61749
254034,64467
254035,117882
254037,111391
254039,146704
254040,91048
254041,111277
254042,8585
254043,101181
254046,133533
254048,111225
254050,89802
254052,41840
254053,165190
254055,108858
254056,81462
254057,92684
254058,60230
254059,128988
254060,1058
254061,153051
254062,5888
254063,18412
254064,166384
254065,72967
254066,34697
254067,44666
254068,33445
254069,102098
254070,32465
254071,166707
254077,98099
254080,54209
254082,166707
254085,10098
254086,22150
254087,12564
254093,161452
254095,165190
254097,109083
254098,128988
254099,147796
254101,165727
254104,78694
254105,31662
254109,90621
254110,63006
254111,43787
254112,160485
254113,84409
254114,126194
254115,68615
254116,14163
254117,59259
254118,12564
254119,20719
254123,71379
254127,83690
254129,103132
254131,49674
254138,156300
254139,44353
254140,2677
254142,113675
254143,59038
254144,18585
254145,60755
254147,157341
254151,127914
254154,93657
254155,138778
254157,117882
254158,127931
254159,48753
254160,84544
254161,145641
254162,20308
254164,128747
254165,166876
254166,92909
254168,20308
254169,11640
254170,37254
254173,165190
254175,147857
254176,123578
254177,50524
254180,3318
254181,122544
254182,117882
254183,145946
254184,47895
254185,63784
254186,106667
254187,152699
254189,157509
254190,91915
254191,111999
254192,72471
254193,149841
254194,157597
254196,166707
254198,62476
254200,46990
254204,62184
254206,111778
254208,114296
254209,78508
254211,138778
254212,151327
254213,88312
254215,162658
254216,45980
254217,130683
254218,52343
254219,163360
254220,152478
254223,72339
254224,164211
254225,65520
254227,28295
254228,122664
254229,126146
254231,45721
254233,32465
254234,24371
254235,21078
254237,135865
254238,164737
254239,103594
254240,132573
254246,101664
254247,57018
254249,150585
254250,45980
254256,107772
254257,164258
254258,170311
254261,154823
254262,66976
254264,12272
254266,6809
254267,69355
254270,15661
254271,94704
254272,9159
254273,116131
254275,65233
254276,104845
254277,49350
254278,111778
254280,21040
254282,119037
254284,52343
254285,52343
254287,32260
254289,128988
254290,150957
254291,2677
254292,39222
254295,93180
254296,61531
254297,109728
254298,31662
254300,157597
254306,21457
254308,70352
254309,141460
254310,60006
254311,169819
254315,20827
254317,108336
254320,44530
254321,165727
254322,147796
254323,39425
254324,133005
254325,75877
254326,92909
254327,64974
254330,68767
254331,146704
254332,107012
254334,54209
254336,76494
254337,63006
254338,90761
254339,141978
254341,5325
254342,83201
254343,65914
254344,39139
254345,27013
254346,28443
254347,78335
254348,31493
254349,162573
254350,24810
254352,73515
254353,125756
254354,86604
254355,36307
254356,29727
254357,32876
254358,55092
254362,57161
254363,6533
254365,10325
254366,149641
254367,62863
254368,90198
254369,93180
254370,55143
254371,125756
254372,49758
254373,65488
254376,90402
254379,165614
254380,58568
254381,116489
254382,34547
254383,107589
254386,79636
254387,152478
254388,64029
254389,147796
254390,124997
254391,134619
254392,65141
254393,162031
254394,45149
254395,149959
254396,21147
254397,101181
254399,88743
254401,54357
254402,49178
254403,103594
254404,18412
254406,145641
254409,5825
254411,21147
254412,126623
254414,107012
254415,150170
254416,62863
254417,64197
254418,45656
254420,136276
254421,171182
254422,79636
254423,157909
254425,123618
254428,118051
254429,125699
254430,153551
254431,156
254433,164258
254434,74900
254435,78694
254437,39695
254440,134619
254441,39253
254442,1745
254444,156484
254445,79080
254446,159166
254447,129001
254448,89634
254449,65520
254450,77571
254454,25475
254457,25227
254458,72967
254460,140807
254461,137805
254462,28276
254464,80130
254465,114113
254466,143764
254467,61531
254468,75018
254469,37995
254470,89802
254471,52195
254475,27582
254476,164258
254477,38222
254479,113534
254481,6809
254482,147573
254484,14163
254486,69342
254487,154636
254488,40336
254492,107012
254494,149805
254495,159070
254496,32465
254497,143343
254498,10018
254499,63006
254502,135865
254503,125756
254504,34724
254507,90621
254508,38222
254510,88764
254513,49474
254515,59869
254516,57018
254517,107012
254518,153551
254519,120686
254520,115215
254522,131542
254523,164258
254524,27858
254525,14020
254526,6754
254528,71068
254529,103890
254530,73398
254531,101664
254532,134817
254534,75877
254536,31662
254537,121033
254540,70411
254541,75588
254543,73398
254544,5825
254545,76301
254547,132782
254548,20719
254549,161251
254550,47213
254553,117882
254556,99425
254558,72024
254562,137833
254563,134619
254564,32465
254566,56550
254567,74655
254568,138778
254570,75851
254572,5505
254575,54265
254576,53317
254578,64197
254580,24900
254582,52830
254583,2148
254584,37057
254585,104129
254586,140687
254587,132457
254588,97700
254591,135272
254593,6809
254594,6424
254597,74517
254601,54209
254604,117574
254605,108328
254606,42199
254607,49758
254610,136526
254611,64274
254614,9702
254617,123328
254621,103806
254625,103234
254627,5888
254629,115215
254630,142667
254632,142120
254633,101181
254635,84409
254636,16579
254638,89629
254639,21040
254640,21159
254641,90402
254642,126092
254643,13253
254645,54357
254646,76012
254647,110899
254648,131300
254649,164258
254655,103234
254656,78256
254657,36143
254658,32796
254660,101181
254661,103652
254662,9968
254663,63006
254665,122341
254666,79644
254667,125581
254668,34648
254669,84389
254672,54357
254673,20719
254675,62863
254677,63775
254679,37220
254680,13207
254681,167985
254684,66874
254686,92909
254688,73398
254689,130455
254690,160476
254691,8585
254692,34314
254693,44096
254697,69355
254699,88295
254700,5888
254702,6533
254703,145895
254704,153551
254705,67295
254706,65914
254707,61226
254708,51852
254710,62863
254711,92909
254712,59259
254713,65520
254715,153395
254717,28276
254718,37254
254719,68615
254721,18412
254722,61226
254723,29411
254724,160476
254726,84409
254727,72967
254728,62863
254731,125188
254732,55143
254733,7746
254734,120208
254736,52343
254737,9159
254738,102527
254739,6533
254740,13931
254741,47193
254742,84389
254743,139648
254744,113675
254746,51631
254747,164318
254748,159187
254749,60755
254750,32465
254752,15547
254754,129001
254755,166549
254756,99425
254757,160476
254758,146537
254761,115851
254764,11036
254769,111778
254770,140921
254772,89802
254773,140458
254774,160476
254778,28276
254793,8218
254795,21147
254796,94652
254797,149641
254798,116802
254800,12564
254801,6533
254803,37546
254805,11640
254806,63229
254807,22469
254808,134289
254809,169819
254810,42199
254811,99407
254812,32796
254814,85557
254815,7418
254817,102166
254819,148421
254820,5825
254821,23757
254825,18412
254829,39830
254830,140921
254831,19253
254833,12002
254837,114568
254840,151327
254844,154636
254845,103652
254846,5825
254847,136218
254850,73427
254851,90902
254852,276
254853,72967
254854,166707
254855,93295
254856,112727
254857,135376
254859,44854
254862,36748
254863,106487
254864,70491
254867,72967
254870,44854
254871,20819
254872,117144
254873,131615
254874,2100
254875,63006
254877,154732
254878,59175
254882,32465
254883,63006
254884,57018
254885,18412
254886,149641
254887,115495
254889,36307
254891,153395
254893,126791
254895,145895
254897,37995
254898,14163
254900,56234
254901,63006
254902,162658
254904,55092
254905,6533
254907,154636
254908,44854
254909,56371
254911,109349
254912,140991
254913,43873
254914,163009
254915,18585
254916,59402
254917,107012
254918,6424
254921,80499
254922,37995
254923,98634
254924,12564
254925,120732
254926,74517
254927,88295
254929,43894
254930,87502
254931,140807
254933,163009
254934,153809
254936,42721
254937,97289
254938,6424
254939,88295
254941,66434
254942,51852
254943,3752
254945,154823
254946,156471
254948,152478
254950,45135
254951,126791
254953,117882
254955,71098
254956,152478
254957,138778
254958,147622
254959,1890
254960,105064
254961,78327
254962,65785
254963,13324
254964,12564
254965,93070
254966,62863
254967,97025
254968,146523
254970,107012
254971,5757
254972,128416
254974,20878
254975,144157
254980,81462
254981,88312
254983,5505
254986,39695
254987,57018
254989,18103
254990,12564
254992,157099
254993,39216
254994,169415
254996,141167
254997,62351
254998,153395
255000,8218
255003,163550
255004,40161
255005,160931
255006,105603
255007,72967
255010,10179
255013,114640
255014,128462
255015,113256
255016,154636
255017,85780
255018,68767
255020,125756
255022,15168
255024,88312
255027,50688
255028,133121
255029,9649
255030,46724
255031,18412
255032,119111
255036,146926
255039,94944
255041,46734
255042,150957
255043,63006
255045,147796
255049,144762
255050,28276
255053,135064
255054,41618
255055,61084
255056,59366
255058,32876
255059,160931
255060,24169
255061,28712
255063,97515
255064,75877
255066,125756
255067,36760
255069,62863
255071,127735
255074,70491
255076,80499
255077,47895
255078,146704
255079,60755
255081,81462
255082,6533
255085,134289
255086,5505
255087,111615
255088,39625
255091,56792
255092,18412
255093,42199
255094,156938
255095,112750
255096,163009
255097,89329
255099,108003
255100,73341
255103,120189
255104,49758
255107,60861
255109,51558
255111,169413
255112,111225
255113,71110
255114,126623
255115,80082
255116,79520
255117,142667
255118,80872
255119,128416
255123,169290
255125,86483
255127,126144
255129,154636
255130,53906
255131,47107
255133,134683
255134,27582
255138,160600
255139,75877
255141,41101
255142,72724
255144,45173
255146,23757
255147,170626
255149,18103
255150,119903
255151,142477
255152,160476
255153,61394
255155,47895
255157,54209
255158,83144
255159,99415
255160,52343
255161,164544
255162,86220
255164,933
255165,31662
255166,39253
255167,12564
255169,10677
255171,147433
255172,140598
255174,111225
255176,47193
255177,160476
255181,32465
255182,108328
255183,140253
255184,145895
255189,117144
255193,131300
255194,146525
255195,21147
255197,56797
255201,2100
255205,83384
255206,124196
255211,68767
255212,17660
255214,43443
255216,130017
255217,31662
255222,125756
255223,68654
255225,125188
255227,7498
255229,52476
255231,128988
255232,103652
255233,125756
255235,24371
255238,84830
255239,31662
255240,135272
255242,81628
255244,25987
255246,74900
255249,79616
255252,123773
255253,147796
255255,28276
255258,99415
255259,61226
255260,111778
255263,126791
255264,163680
255266,69342
255267,152478
255268,63006
255269,69858
255273,62863
255275,111687
255279,164544
255282,131300
255284,119111
255285,106487
255287,40446
255288,83144
255290,98445
255291,140602
255292,117882
255293,20808
255294,77571
255295,12279
255296,68767
255298,118238
255299,128567
255300,13622
255302,90761
255304,103132
255305,22360
255306,79520
255309,20719
255312,99407
255313,42199
255314,146225
255316,116420
255317,49758
255318,88295
255319,117882
255321,48895
255322,59259
255327,165290
255328,30183
255329,142140
255330,70381
255334,126092
255337,63206
255339,158569
255340,10089
255341,104129
255346,138151
255347,28276
255349,18412
255350,48895
255351,51384
255358,43894
255359,63006
255360,135272
255364,115883
255366,39253
255368,2148
255369,63006
255370,65914
255371,15259
255372,162910
255373,78508
255375,78894
255376,68654
255378,83325
255379,114741
255380,64167
255382,113534
255384,11257
255387,10187
255389,69209
255392,135409
255394,47193
255395,138037
255399,28276
255402,52343
255403,79520
255404,139586
255405,90902
255406,87421
255408,129772
255409,83144
255413,63006
255415,169699
255416,116510
255417,52343
255420,66789
255423,98634
255425,20719
255427,44854
255431,92909
255432,65520
255434,101083
255435,22359
255437,73515
255438,111778
255439,56618
255440,23696
255445,36371
255448,129010
255451,114890
255453,62863
255455,101642
255458,39695
255459,147796
255462,159555
255463,118008
255466,62655
255467,64433
255470,32876
255471,46266
255472,7199
255473,92909
255474,103234
255475,59252
255476,103132
255477,124196
255478,27254
255480,166041
255481,20719
255483,69262
255484,153051
255487,107178
255488,31662
255489,65520
255491,64274
255492,124997
255494,19042
255495,157597
255496,62476
255497,122497
255500,34724
255503,72967
255504,85557
255509,93994
255510,73934
255511,42497
255513,89522
255514,82160
255520,79636
255522,60861
255526,108328
255527,147433
255529,51916
255530,32465
255531,59366
255533,164258
255538,25362
255539,29437
255543,167923
255544,102226
255547,168245
255548,71110
255549,62655
255552,42721
255553,117452
255554,154636
255556,143527
255557,103890
255558,107711
255561,24371
255562,140520
255564,14163
255565,149295
255569,163009
255570,101412
255571,62863
255573,146523
255574,62926
255575,164544
255576,128988
255577,45173
255579,101181
255580,57845
255581,85566
255583,21040
255584,98099
255586,152478
255587,133792
255588,117882
255590,3412
255593,36638
255595,127838
255596,31068
255598,34695
255599,135089
255600,43873
255604,72073
255605,5916
255608,53317
255610,129598
255611,117692
255612,1203
255615,86551
255616,145586
255617,59041
255619,119697
255620,42706
255621,41505
255623,162020
255624,24371
255625,164258
255626,126535
255628,36307
255631,135859
255637,56731
255638,52343
255641,160870
255643,31700
255647,86427
255650,121033
255652,168420
255653,129598
255654,23757
255657,18412
255659,24371
255661,20719
255662,20719
255665,143764
255666,79636
255672,12564
255677,91145
255678,15259
255679,15259
255680,7036
255682,116489
255684,139119
255685,20719
255686,16141
255693,107711
255694,109287
255695,41101
255700,126529
255701,17660
255702,28276
255704,158599
255705,90294
255707,104557
255708,105352
255709,138037
255710,118055
255711,136276
255712,26580
255713,149295
255716,69355
255719,112301
255722,24688
255723,69355
255725,129010
255727,15168
255728,36692
255732,103234
255735,123578
255737,154636
255739,39139
255743,81171
255744,98445
255745,98971
255746,150957
255747,164774
255748,37578
255750,23757
255752,79080
255754,115882
255755,153395
255757,42706
255758,166640
255759,125600
255760,54209
255761,106647
255763,22962
255765,18412
255766,124758
255767,14163
255768,169819
255769,4919
255770,64974
255772,34697
255773,152478
255774,46990
255776,4595
255777,24371
255778,22359
255780,52343
255781,30971
255783,106667
255784,69355
255785,135272
255787,23620
255788,24371
255790,63609
255793,64974
255794,129598
255796,109660
255798,153395
255799,156
255800,41390
255801,132782
255802,131300
255803,75849
255804,152179
255806,78694
255807,169726
255808,146523
255810,84254
255811,12564
255812,138674
255817,117574
255818,62903
255819,63006
255824,105023
255827,140166
255831,48895
255833,114568
255834,94944
255835,152478
255841,31522
255843,124554
255844,21457
255845,27333
255847,109728
255849,152524
255850,91048
255851,117144
255852,153166
255854,58246
255856,63006
255858,121342
255860,20819
255862,130948
255863,122369
255864,170400
255865,23757
255867,30479
255868,116489
255869,47193
255870,75845
255872,88295
255875,107012
255877,136919
255878,52343
255879,13334
255885,154636
255887,52343
255889,9087
255891,95976
255892,53086
255893,44513
255894,169741
255896,57018
255897,131300
255898,18103
255900,44727
255902,24371
255903,112068
255905,81131
255909,72597
255910,154636
255913,41009
255915,140807
255918,156471
255919,116820
255920,49551
255921,163680
255925,101412
255926,128416
255927,69757
255928,107818
255929,77743
255932,155017
255933,67241
255935,14163
255944,74504
255949,113494
255951,125446
255952,23757
255953,153698
255956,114202
255957,157850
255958,41101
255959,97025
255960,84389
255964,73992
255970,53906
255971,47895
255972,106564
255973,74609
255974,10120
255978,113783
255979,136276
255980,94577
255981,103652
255982,91922
255983,64506
255984,111778
255985,52343
255987,72471
255989,119632
255991,157850
255992,167118
255993,59580
255995,86427
255998,111778
256000,47895
256002,79520
256003,24432
256005,30479
256006,156471
256010,131542
256011,57018
256012,118923
256013,64891
256015,18103
256019,53144
256021,151327
256023,132242
256028,107178
256031,16146
256033,117882
256037,152786
256039,154636
256040,63006
256042,159187
256043,78116
256044,112316
256045,21040
256047,42667
256048,152478
256049,165190
256051,88295
256054,31662
256055,149812
256056,107012
256061,103132
256064,84409
256066,59041
256067,7449
256069,129711
256070,73608
256072,70873
256073,138853
256075,85566
256078,152478
256085,164258
256086,161265
256087,99415
256088,59724
256089,18412
256090,47408
256091,127189
256092,62863
256096,104129
256098,52343
256099,99993
256100,36307
256103,166229
256104,166707
256106,20504
256107,72967
256109,64151
256110,103234
256112,103234
256113,26372
256115,12564
256116,15481
256117,39465
256121,24048
256123,2677
256125,57018
256126,90621
256128,80030
256130,19246
256131,78256
256132,31493
256133,108097
256135,102166
256136,134289
256137,1203
256138,107012
256139,65520
256140,161265
256141,53317
256142,75588
256143,111778
256144,135272
256146,42199
256147,53371
256148,9702
256149,134619
256150,96753
256153,124500
256154,84544
256155,20671
256157,159184
256158,57161
256160,23696
256161,14163
256163,118814
256165,168230
256166,153807
256169,28276
256170,138151
256171,81515
256173,24090
256174,5365
256175,156696
256176,47107
256177,48895
256178,109083
256179,124765
256182,128089
256183,51093
256185,7746
256186,28276
256190,72967
256193,132185
256195,24371
256196,8585
256198,28276
256200,43965
256201,126529
256203,90761
256204,60230
256205,101181
256208,91957
256210,99407
256211,65045
256212,64974
256214,73398
256216,102110
256218,5007
256221,113305
256222,79644
256224,2148
256225,49911
256226,126146
256229,123263
